,address,name,company,salary,type,edubg,experience,welfareNum
2211, 岔路口 ,药店营业员（南京南附近）, 江苏有限公司 ,3000-5000元/月,药剂师,中专,不限,3
2212, 鼓楼区 ,交通信用卡直销客户经理, 交通银行股份有限公司太平洋信… ,8000-12000元/月,客户经理/主管,大专,不限,2
2213, 高新 ,巴比兔减脂饼干代理, 泉峰装饰 ,8000-16000元/月,美容/瘦身顾问,不限,不限,0
2214, 珠江路 ,销售咨询+2.5K+提成, 南京昂仁成教育信息咨询有限公司 ,4000-8000元/月,销售代表,大专,不限,4
2215, 栖霞 ,天加空调长白班五险一金, 南京腾舜企业管理有限公司 ,4200-5000元/月,普工,不限,不限,5
2216, 桥北 ,厨房学徒包食宿3500+, 南京宜鲜汇餐饮有限公司 ,3000-5000元/月,后厨,不限,不限,3
2217, 江浦 ,五险+置业顾问+宿舍, 南京润正房地产咨询有限公司 ,8000-12000元/月,房产经纪人,高中,不限,2
2218, 南京 ,销售咨询师+福利, 南京立卓教育信息咨询有限公司 ,5000-8000元/月,电话客服,不限,不限,4
2219, 迈皋桥 ,房产销售无责任底薪高提成, 南京好邻居房地产代理销售有限… ,8000-12000元/月,销售代表,高中,不限,2
2220, 桥北 ,急急急高薪聘销售有志之士, 齐盛房地产营销策划有限公司 ,4000-6000元/月,房产经纪人,大专,不限,5
2221, 浦口区 ,在线客服（浦口）, 南京移宝网络科技有限责任公司 ,3000-5000元/月,网络/在线客服,大专,1-2年,2
2222, 迈皋桥 ,中电熊猫上四休二包吃住, 南京中电熊猫平板显示科技有限… ,3000-5000元/月,普工,不限,不限,5
2223, 建邺区 ,财务出纳, 南京彩虹之上餐饮管理有限公司… ,3000-4000元/月,出纳,大专,不限,2
2224, 建宁路 ,服务收银3200+食宿, 江苏王子牛蛙餐饮管理有限公司 ,3200-5000元/月,服务员,不限,不限,2
2225, 南京 ,书法教师, 江苏艺之行 ,4000-8000元/月,音乐/美术教师,本科,1-2年,0
2226, 马群 ,商务文员（双休）, 南京卡西特蒙贸易有限责任公司 ,3000-3500元/月,其他职位,大专,不限,1
2227, 南京 ,福加自动化长白班五险一金, 南京天加环境科技有限公司 ,4200-4800元/月,铲车/叉车工,高中,不限,5
2228, 东山 ,江宁湖滨金陵招机器洗碗工, 江宁湖滨金陵饭店 ,2000-3000元/月,洗碗工,不限,不限,3
2229, 龙潭 ,双休机修正式工五险一金, 傲迪特半导体(南京)有限公司 ,4000-4500元/月,综合维修工,不限,1年以下,5
2230, 珠江路 ,服务员3500底薪包吃住, 南京百满福餐饮管理有限公司 ,3000-5000元/月,餐厅服务员,中专,不限,3
2231, 珠江路 ,网络销售钱多事少离家近, 南京博珏诺町信息科技有限公司 ,8000-16000元/月,网络销售,中专,1年以下,4
2232, 南京 ,适合宝妈周末双休的工作, 中国人寿保险股份有限公司南京… ,面议,客服专员/助理,高中,不限,5
2233, 南京 ,直聘朝九晚五双休的工作, 中国人寿保险股份有限公司南京… ,面议,客服专员/助理,高中,不限,5
2234, 南京 ,朝九晚五周末双休, 中国人寿保险股份有限公司南京… ,面议,客服专员/助理,高中,不限,5
2235, 江宁区 ,19元/时打磨工长白班T, 南京溢泰环保科技有限公司 ,5500-6500元/月,普工,不限,不限,5
2236, 江宁区 ,办公室文员双休交五险, 南京宁捷德电子科技有限公司 ,3800-4200元/月,文员,不限,不限,5
2237, 玄武区 ,诚聘销售月薪8K+包吃住, 南京勤优揽月环保科技有限公司 ,8000-12000元/月,销售代表,不限,不限,5
2238, 东山 ,招迎宾3100+提成, 南京市江宁区梦之声百货超市店 ,3100-4500元/月,迎宾/接待,不限,不限,4
2239, 秣陵 ,砂之船招聘客服男女不限, 南京中企动力人力资源服务有限… ,3000-5000元/月,客服专员/助理,高中,不限,5
2240, 栖霞区 ,选择不对努力白费, 南京好邻居房地产代理销售有限… ,5000-8000元/月,活动策划,中专,不限,2
2241, 玄武周边 ,高薪#包住#招游戏专员, 南京风起长林 ,5000-8000元/月,网络/在线客服,不限,不限,3
2242, 奥体 ,复核会计, 南京傲泓度假酒店 ,面议,财务其他,大专,3-5年,4
2243, 新街口 ,润姿美容美体有限公司学员, 南京润姿美容美体有限公司 ,4000-8000元/月,美容助理/学徒,不限,不限,3
2244, 浦口区 ,南京五险一金+业务员+包住全职, 南京然馨暖通工程有限公司 ,5000-8000元/月,销售代表,不限,不限,3
2245, 鼓楼区 ,网络女主播（高薪包住）, 南京男博仕医疗投资管理有限公司 ,5000-8000元/月,主持人,中专,不限,5
2246, 江宁区 ,19元/时打磨工长白班T, 南京溢泰环保科技有限公司 ,5500-6500元/月,普工,不限,不限,5
2247, 江宁区 ,办公室文员双休交五险, 南京宁捷德电子科技有限公司 ,3800-4200元/月,文员,不限,不限,5
2248, 玄武区 ,诚聘销售月薪8K+包吃住, 南京勤优揽月环保科技有限公司 ,8000-12000元/月,销售代表,不限,不限,5
2249, 东山 ,招迎宾3100+提成, 南京市江宁区梦之声百货超市店 ,3100-4500元/月,迎宾/接待,不限,不限,4
2250, 秣陵 ,砂之船招聘客服男女不限, 南京中企动力人力资源服务有限… ,3000-5000元/月,客服专员/助理,高中,不限,5
2251, 栖霞区 ,选择不对努力白费, 南京好邻居房地产代理销售有限… ,5000-8000元/月,活动策划,中专,不限,2
2252, 玄武周边 ,高薪#包住#招游戏专员, 南京风起长林 ,5000-8000元/月,网络/在线客服,不限,不限,3
2253, 奥体 ,复核会计, 南京傲泓度假酒店 ,面议,财务其他,大专,3-5年,4
2254, 桥北 ,给排水/制冷/暖通设计师, 南京好迪冷暖设备有限公司 ,5000-8000元/月,给排水/制冷/暖通,大专,1-2年,5
2255, 鼓楼区 ,热河南路6k聘快递员包住, 德邦物流 ,5000-8000元/月,快递员,不限,不限,5
2256, 红花 ,汽车销售顾问（大明路店）, 江苏协众汽车 ,3000-6000元/月,汽车销售,大专,1-2年,2
2257, 江宁区 ,待遇好诚招叉车工, 南京宁捷德电子科技有限公司 ,5200-6200元/月,铲车/叉车工,不限,不限,5
2258, 奥体 ,20天带薪假你来不来, 南京鑫铭电子商务有限公司 ,5000-8000元/月,销售代表,不限,不限,3
2259, 江宁区 ,6千技工包吃包住带薪实习, 南京瀚宇彩欣科技有限责任公司 ,4500-6200元/月,普工/技工其他,不限,不限,5
2260, 江宁区 ,4招聘人事专员+单休, 上海传浦劳务派遣有限公司江宁… ,5000-9000元/月,人事专员/助理,高中,1-2年,5
2261, 迈皋桥 ,公寓管家, 南京好邻居房地产代理销售有限… ,8000-12000元/月,销售代表,高中,不限,2
2262, 迈皋桥 ,双休急聘送货车驾驶员, 南京捷腾贸易有限公司 ,面议,货运司机,不限,不限,5
2263, 南京 ,大全电气+长白班4K5, 大全集团 ,面议,普工,不限,不限,5
2264, 建邺区 ,客服文员双休朝九晚六, 南京三垒文化传播有限公司 ,面议,客服专员/助理,不限,不限,4
2265, 江宁区 ,食品厂5千妹子多包吃住T, 南京旺旺食品有限公司 ,4500-5000元/月,普工,不限,不限,5
2266, 栖霞区 ,计件质检员, 南京中电熊猫晶体科技有限公司 ,3000-4500元/月,普工,不限,不限,5
2267, 江宁区 ,仓库管理双休不加班交五险, 南京宁捷德电子科技有限公司 ,4250-4500元/月,仓库管理员,不限,不限,5
2268, 桥北 ,暖通销售设计师业务代表, 南京好迪冷暖设备有限公司 ,5000-8000元/月,销售代表,高中,1-2年,5
2269, 麒麟门 ,激光焊, 南京双星塑料模具有限公司 ,面议,切割/焊工,高中,10年以上,3
2270, 秦淮区 ,5千到8千聘机修师傅/学徒, 南京途睿捷汽车服务有限公司 ,面议,汽车修理工,不限,1-2年,2
2271, 小行 ,果燃掂诚招店长助理, 南京果燃掂甜品店 ,4000-5000元/月,餐饮管理,不限,不限,3
2272, 南京 ,线切割操作工, 南京五珲精密机械有限公司 ,面议,操作工,中专,3-5年,5
2273, 龙江 ,高底薪+高提（月薪过万）, 中环地产 ,12000-20000元/月,房产经纪人,不限,不限,3
2274, 中央门 ,无责底薪+高额提成+奖金, 南京好邻居房地产代理销售有限… ,5000-8000元/月,销售助理,高中,不限,1
2275, 江宁区 ,餐厅服务员3000, 南京朵润酒店管理有限公司 ,3000-5000元/月,酒店其他,不限,不限,5
2276, 南京 ,外语教师+五险一金+包住, 南京灏哲文化艺术有限公司 ,6000-8000元/月,外语教师,本科,不限,3
2277, 西善桥 ,急聘初中数学教师, 果马教育 ,5000-8000元/月,教师/助教,本科,不限,3
2278, 江宁区 ,7千搬运小件+月结轻松, 南京顶益食品有限公司 ,6000-8000元/月,装卸/搬运工,不限,不限,5
2279, 秣陵 ,起薪6k聘呼叫中心客服, 南京云芝康健康管理有限公司 ,4000-8000元/月,客户咨询热线/呼叫中心人员,不限,不限,5
2280, 晓庄 ,4S店钣金学徒（幕府路）, 南京汉虹汽车贸易有限公司 ,面议,汽车/摩托车修理,不限,不限,2
2281, 建邺区 ,客服（大堂助理）包吃住, 佳兆业物业管理（深圳）有限公… ,4500-5000元/月,客服专员/助理,中专,1年以下,2
2282, 江宁区 ,包吃+包住+家具设计师, 南京三环家具有限公司 ,面议,建筑设计师/制图师,大专,3-5年,3
2283, 洪武路 ,周末双休信用卡专员, 中国平安人寿保险股份有限公司… ,3000-5000元/月,信用卡/银行卡业务,高中,不限,4
2284, 六合周边 ,荣盛集团酒店急招万能工, 南京荣盛康旅旅游开发有限公司… ,2800-3700元/月,综合维修工,高中,1-2年,3
2285, 江宁区 ,基础UI设计师/实习生T, 南京仙龙人力资源有限公司 ,10000-20000元/月,UI设计,不限,不限,5
2286, 珠江路 ,招聘化妆师, 中山市佳叶服饰有限公司 ,5000-8000元/月,化妆师,不限,不限,5
2287, 华侨路 ,前台文员, 南京旺居房地产销售有限公司 ,3000-4000元/月,文员,中专,不限,0
2288, 湖熟 ,包吃住4000+普工, 南京七龙包装有限公司 ,3000-6000元/月,普工,不限,不限,4
2289, 六合周边 ,荣盛集团酒店急招电工, 南京荣盛康旅旅游开发有限公司… ,2400-3200元/月,电工,高中,1-2年,3
2290, 鼓楼区 ,营业员无责3500+提成, 南京长城画廊 ,3000-6000元/月,店员/营业员,高中,1-2年,4
2291, 六合周边 ,荣盛集团酒店急招库管, 南京荣盛康旅旅游开发有限公司… ,2300-2600元/月,仓库管理员,高中,1-2年,3
2292, 南京周边 ,可大龄包吃住+包装工6千, 南京跃越企业管理有限公司 ,3500-5500元/月,包装工,不限,不限,5
2293, 玄武区 ,五险一金聘摄影师, 南京市玄武区乐童宝贝珠江路摄… ,面议,摄影师/摄像师,不限,1-2年,2
2294, 六合周边 ,荣盛集团酒店急招洗碗工, 南京荣盛康旅旅游开发有限公司… ,2500-2600元/月,洗碗工,不限,不限,3
2295, 雨花台区 ,汽车销售租赁, 四川海众汽车服务有限公司南京… ,3000-6000元/月,汽车销售,不限,不限,2
2296, 麒麟门 ,足疗师包吃住5K起, 南京市江宁区明明足浴店 ,5000-8000元/月,足疗师,不限,不限,2
2297, 孝陵卫 ,收银员, 江苏易事达现代办公用品有限公司 ,面议,收银员,中专,1-2年,2
2298, 南京 ,无责底薪急聘水晶玉器导购, 南京易缘工艺品公司 ,5000-8000元/月,销售代表,中专,不限,3
2299, 鼓楼区 ,人事助理+双休+高提成, 中国人寿保险股份有限公司南京… ,3000-5000元/月,人事专员/助理,大专,1-2年,3
2300, 夫子庙 ,食宿+五险招导医, 南京建国医院 ,面议,前台/总机/接待,中专,不限,3
2301, 鼓楼区 ,销售+高薪+双休, 中国人寿保险股份有限公司南京… ,5000-8000元/月,销售代表,不限,不限,3
2302, 江宁区 ,叉车工待遇好双休包吃住, 南京宁捷德电子科技有限公司 ,5200-6200元/月,铲车/叉车工,不限,不限,5
2303, 鼓楼区 ,储备主管高薪高提成+双休, 中国人寿保险股份有限公司南京… ,12000-20000元/月,客户经理/主管,大专,3-5年,3
2304, 樱驼花园 ,高薪美容师包吃包住高福利, 南京昊天越秀健康管理有限公司 ,5000-10000元/月,美容师,不限,不限,4
2305, 珠江路 ,招聘化妆师, 中山市佳叶服饰有限公司 ,5000-8000元/月,化妆师,不限,不限,5
2306, 鼓楼区 ,高薪诚聘销售+晋升空间大, 中国人寿保险股份有限公司南京… ,5000-8000元/月,销售代表,大专,不限,3
2307, 桥北 ,浦口8K起聘专业理疗师, 南京金钥匙健康管理有限公司 ,8000-16000元/月,理疗师,大专,1-2年,2
2308, 江宁区 ,急聘3名电工+吃住双休, 南京宁捷德电子科技有限公司 ,5200-5800元/月,电工,不限,不限,5
2309, 雄州 ,腾智教育双语校区校长, 腾智教育 ,4000-8000元/月,校长,大专,3-5年,3
2310, 雨花台区 ,安装师傅五险一金包吃住, 南京信诺房产 ,6000-8000元/月,木工,不限,不限,5
2311, 大行宫 ,红娘客服VIP客服专员, 南京花百禾公司 ,3000-6000元/月,客服专员/助理,不限,不限,2
2312, 南京 ,网络营销, 南京小世界 ,8000-10000元/月,销售经理/主管,本科,1-2年,5
2313, 江宁区 ,高薪诚聘售楼处保安（江）, 南京军盾物业服务有限公司 ,3000-5000元/月,保安,不限,不限,3
2314, 鼓楼区 ,理财规划师+双休+福利, 中国人寿保险股份有限公司南京… ,5000-8000元/月,销售助理,大专,1-2年,3
2315, 六合周边 ,荣盛集团酒店急招培训主管, 南京荣盛康旅旅游开发有限公司… ,3500-4800元/月,培训经理/主管,大专,1-2年,4
2316, 江宁区 ,三班倒+双休+西门子, 南京鹏达劳务咨询服务有限公司 ,面议,普工,不限,不限,5
2317, 溧水县 ,生产技术员, 三叶园林 ,3500-5000元/月,园艺师,不限,不限,4
2318, 南京 ,行政助理, 江苏易泽缘文化发展有限公司 ,3000-5000元/月,行政专员/助理,大专,不限,3
2319, 秦淮周边 ,包吃+包住+机修工主修工, 苏欧汽修 ,5000-7000元/月,汽车/摩托车修理,不限,3-5年,3
2320, 珠江路 ,电商客服4500+双休, 南京乐诊生物技术有限公司 ,4500-7000元/月,网络/在线客服,大专,不限,5
2321, 南京 ,南京在线客服咨询（欢迎应届, 南京男健医院有限公司 ,5000-8000元/月,淘宝客服,中专,不限,2
2322, 六合周边 ,荣盛集团酒店急招美工, 南京荣盛康旅旅游开发有限公司… ,3000-5000元/月,平面设计,大专,不限,3
2323, 中央门 ,鼓楼电信导购三千+提成, 南京卡西特蒙贸易有限责任公司 ,4000-8000元/月,店员/营业员,中专,不限,5
2324, 六合周边 ,荣盛集团酒店急招空调工, 南京荣盛康旅旅游开发有限公司… ,2400-3200元/月,空调工,高中,1-2年,3
2325, 江宁区 ,搬运电子产品身体健康即可, 南京宁捷德电子科技有限公司 ,6500-8000元/月,装卸/搬运工,不限,不限,5
2326, 中央门 ,楼盘销售小市地铁口纯新盘, 南京世联兴业房地产投资咨询有… ,3000-5000元/月,其他职位,高中,不限,5
2327, 南京 ,（江宁医保店）聘执业药师, 南京诚康大药房有限公司 ,5000-8000元/月,药剂师,中专,不限,3
2328, 桥北 ,3K包住+高提成诚招人事, 合肥永筑房地产营销策划有限公司 ,3000-6000元/月,人事专员/助理,不限,不限,3
2329, 桥北 ,3K包住+高提成诚招销售, 合肥永筑房地产营销策划有限公司 ,5000-10000元/月,销售代表,不限,不限,3
2330, 江宁区 ,7千搬运小件+月结轻松, 南京顶益食品有限公司 ,6000-8000元/月,装卸/搬运工,不限,不限,5
2331, 将军大道 ,网络招聘专员, 南京亿萌网络科技有限公司 ,面议,文员,不限,不限,5
2332, 将军大道 ,电子厂妹子多包吃住., 华宝通讯（南京）有限公司 ,4500-5500元/月,普工,不限,不限,5
2333, 将军大道 ,8千文员朝9晚5双休., 南京仙龙人力资源有限公司 ,8000-12000元/月,人事专员/助理,不限,不限,5
2334, 南京 ,高提成销售, 南京咏志抒怀 ,8000-12000元/月,网络销售,不限,不限,5
2335, 建邺区 ,x急聘送餐小哥8千五险, 南京超集筷电子商务有限公司 ,6000-8000元/月,送餐员,不限,不限,2
2336, 鼓楼区 ,诚聘足疗按摩SPA女技师, 鑫源足艺 ,10000-18000元/月,按摩师,不限,不限,1
2337, 六合区 ,高薪急招服务员底薪三仟, 南京金帝景酒店管理有限公司 ,3000-5000元/月,服务员,不限,不限,4
2338, 珠江路 ,星级酒店聘电工, 南京珍珠饭店有限公司 ,3000-3300元/月,综合维修工,不限,1-2年,2
2339, 江宁区 ,渠道专员（提供食宿）, 南京益启康程生物科技有限公司 ,5000-8000元/月,销售代表,高中,不限,4
2340, 江宁周边 ,5高薪5000+坐班五险, 上海传浦劳务派遣有限公司江宁… ,3000-5500元/月,普工,不限,不限,5
2341, 栖霞区 ,LG食堂招聘妹子女月4K, 南京LG新港新技术有限公司 ,4000-4500元/月,普工,不限,不限,2
